Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,1,Cogs,Difference Between Actual And Target Profit,Inventory,Ji Lu Shu,Margin,Marketing,Profit,Sales,Target Cogs,Target Margin,Target Profit,Target Sales,Total Expenses,Zero
914,11/1/2012 12:00:00 AM,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1,225,-36,4742,1,-65,69,-156,160,160,-50,-120,110,91,0
518,11/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,1,81,-6,984,1,117,22,84,198,80,120,90,200,33,0
315,11/1/2012 12:00:00 AM,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,1,118,-3,930,1,172,33,127,290,120,170,130,290,45,0
813,12/1/2012 12:00:00 AM,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,1,134,12,690,1,186,41,122,320,120,160,110,280,64,0
407,12/1/2012 12:00:00 AM,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,1,83,-12,575,1,112,27,58,195,80,110,70,190,54,0
754,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,1,88,-7,817,1,133,29,73,221,70,120,80,190,60,0
351,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,1,67,30,-3534,1,443,22,390,510,60,390,360,450,53,0
845,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,New York,Regular,1,279,21,2642,1,420,97,271,699,250,370,250,620,149,0
305,12/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,1,105,-9,716,1,145,95,21,250,100,140,30,240,124,0
212,12/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,1,135,-14,3641,1,-69,122,-224,66,130,-70,-210,60,155,0
351,12/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1,153,7,1319,1,153,42,87,306,150,140,80,290,66,0
718,12/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,1,250,-8,723,1,407,70,312,657,240,400,320,640,95,0
607,12/1/2012 12:00:00 AM,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,1,294,99,1727,1,453,111,309,747,220,320,210,540,144,0
716,12/1/2012 12:00:00 AM,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1,241,-39,5121,1,-93,74,-189,148,180,-80,-150,100,96,0
716,12/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,1,86,-1,1003,1,124,24,89,210,90,120,90,210,35,0
718,12/1/2012 12:00:00 AM,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,1,123,-17,959,1,179,34,133,302,120,190,150,310,46,0
772,10/1/2013 12:00:00 AM,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,1,91,23,656,1,127,28,113,232,70,110,90,180,51,0
321,10/1/2013 12:00:00 AM,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,1,86,-1,547,1,116,28,89,215,70,110,90,180,56,0
954,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,1,82,5,788,1,123,27,95,218,60,110,90,170,59,0
857,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,1,72,186,-3004,1,402,23,516,505,50,350,330,400,54,0
716,10/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,New York,Regular,1,260,137,2548,1,390,91,367,693,210,330,230,540,143,0
727,10/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,1,96,-23,683,1,134,87,27,245,80,130,50,210,116,0
914,10/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,1,125,-130,3142,1,-56,113,-300,74,110,-60,-170,50,146,0
508,10/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1,161,17,1267,1,161,45,137,343,140,160,120,300,69,0
212,10/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,1,239,196,1197,1,526,66,646,815,210,510,450,720,91,0
904,10/1/2013 12:00:00 AM,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,1,22,-5,573,1,29,7,15,54,0,20,20,20,19,0
585,10/1/2013 12:00:00 AM,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,1,255,121,1622,1,258,96,191,547,140,150,70,290,129,0
631,10/1/2013 12:00:00 AM,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1,239,-152,4360,1,-75,74,-252,175,130,-50,-100,80,95,0
585,10/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,1,108,31,971,1,157,30,171,282,110,170,140,280,42,0
718,10/1/2013 12:00:00 AM,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,1,123,39,915,1,179,34,199,322,130,190,160,320,45,0
607,10/1/2013 12:00:00 AM,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,1,76,16,580,1,111,21,116,199,80,120,100,200,33,0
904,11/1/2013 12:00:00 AM,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,1,102,42,666,1,143,31,132,261,90,130,90,220,54,0
772,11/1/2013 12:00:00 AM,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,1,77,16,557,1,103,25,76,192,70,100,60,170,52,0
786,11/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,1,78,33,798,1,119,25,93,210,70,100,60,170,56,0
857,11/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,1,75,181,-3287,1,379,24,481,484,60,340,300,400,55,0
607,11/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,New York,Regular,1,249,120,2580,1,374,87,350,664,220,340,230,560,138,0
813,11/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,1,94,2,694,1,130,85,22,239,90,120,20,210,115,0
914,11/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,1,121,-110,3385,1,-60,109,-300,65,110,-60,-190,50,142,0
617,11/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1,181,40,1283,1,182,50,160,387,170,180,120,350,74,0
917,11/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,1,211,175,933,1,464,59,565,719,200,460,390,660,83,0
727,11/1/2013 12:00:00 AM,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,1,22,6,570,1,30,7,16,55,10,20,10,30,19,0
585,11/1/2013 12:00:00 AM,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,1,245,163,1704,1,331,93,303,614,180,240,140,420,127,0
518,11/1/2013 12:00:00 AM,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1,225,-112,4742,1,-65,69,-232,171,160,-50,-120,110,91,0
516,11/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,1,81,35,984,1,117,22,125,211,80,120,90,200,33,0
914,11/1/2013 12:00:00 AM,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,1,118,58,930,1,172,33,188,309,120,170,130,290,45,0
727,12/1/2013 12:00:00 AM,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,1,134,71,690,1,186,41,181,341,120,160,110,280,64,0
386,12/1/2013 12:00:00 AM,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,1,83,16,575,1,112,27,86,208,80,110,70,190,54,0
407,12/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,1,88,28,817,1,133,29,108,236,70,120,80,190,60,0
351,12/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,1,67,219,-3534,1,443,22,579,543,60,390,360,450,53,0
315,12/1/2013 12:00:00 AM,East,Major Market,Colombian,Beans,Coffee,New York,Regular,1,279,152,2642,1,420,97,402,745,250,370,250,620,149,0
305,12/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,1,105,1,716,1,145,95,31,266,100,140,30,240,124,0
845,12/1/2013 12:00:00 AM,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,1,135,-122,3641,1,-69,122,-332,70,130,-70,-210,60,155,0
857,12/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1,153,49,1319,1,153,42,129,326,150,140,80,290,66,0
518,12/1/2013 12:00:00 AM,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,1,250,143,723,1,407,70,463,700,240,400,320,640,95,0
631,12/1/2013 12:00:00 AM,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,1,294,249,1727,1,453,111,459,796,220,320,210,540,144,0
716,12/1/2013 12:00:00 AM,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1,241,-130,5121,1,-93,74,-280,158,180,-80,-150,100,96,0
718,12/1/2013 12:00:00 AM,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,1,86,42,1003,1,124,24,132,224,90,120,90,210,35,0
518,12/1/2013 12:00:00 AM,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,1,123,47,959,1,179,34,197,322,120,190,150,310,46,0
719,10/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,108,-34,971,1,157,30,116,265,100,160,150,260,41,0
815,10/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,122,-45,789,1,176,39,115,298,110,190,160,300,61,0
303,10/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,72,-74,650,1,110,23,56,182,100,160,130,260,54,0
312,10/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,239,-151,1755,1,239,66,149,478,340,370,300,710,90,0
614,10/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,1,54,-58,404,1,66,20,12,120,70,100,70,170,54,0
970,10/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,123,-27,915,1,179,34,133,302,120,180,160,300,46,0
815,10/1/2012 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,154,-40,1132,1,213,50,120,367,150,220,160,370,93,0
303,10/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,76,-91,580,1,111,21,79,187,100,180,170,280,32,0
815,10/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,257,-196,1662,1,341,84,224,598,370,520,420,890,117,0
567,10/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,161,-98,1267,1,161,45,92,322,230,240,190,470,69,0
719,10/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,161,-18,1267,1,161,45,92,322,120,140,110,260,69,0
708,10/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,123,-7,915,1,179,34,133,302,90,150,140,240,46,0
815,10/1/2012 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,108,-4,971,1,157,30,116,265,80,130,120,210,41,0
234,10/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,82,5,788,1,123,27,65,205,50,90,60,140,58,0
614,10/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,91,-4,656,1,127,28,76,218,50,100,80,150,51,0
720,10/1/2012 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,90,-6,572,1,115,29,74,205,50,90,80,140,41,0
641,10/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-12,598,1,13,3,-2,23,0,10,10,10,15,0
715,10/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,86,-39,547,1,116,28,61,202,80,120,100,200,55,0
816,10/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,79,-35,593,1,98,30,35,177,70,100,70,170,63,0
715,10/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,96,-42,683,1,134,87,18,230,90,140,60,230,116,0
314,10/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,40,-54,881,1,59,11,36,99,50,90,90,140,23,0
608,10/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,80,-72,1055,1,94,24,48,174,110,140,120,250,46,0
712,10/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,257,14,1662,1,341,84,224,598,200,280,210,480,117,0
641,10/1/2012 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,122,-16,789,1,176,39,114,298,90,150,130,240,62,0
573,10/1/2012 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,1,86,-36,1698,1,23,26,-26,109,60,20,10,80,49,0
563,10/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,239,39,1755,1,239,66,149,478,170,170,110,340,90,0
563,10/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,255,53,1756,1,312,96,183,567,170,230,130,400,129,0
417,10/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,1,25,-11,209,1,31,9,-11,56,10,20,0,30,42,0
970,11/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,81,4,984,1,117,22,84,198,80,110,80,190,33,0
815,11/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,113,-4,803,1,165,36,106,278,110,160,110,270,59,0
303,11/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,75,-42,659,1,114,24,58,189,90,150,100,240,56,0
847,11/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,211,-71,1778,1,212,59,129,423,270,270,200,540,83,0
970,11/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,118,-2,930,1,172,33,128,290,110,170,130,280,44,0
815,11/1/2012 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,173,-1,1150,1,239,57,139,412,170,230,140,400,100,0
303,11/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,50,-22,589,1,73,14,48,123,60,90,70,150,25,0
224,11/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,228,-94,1691,1,304,75,196,532,290,390,290,680,108,0
440,11/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,181,-63,1283,1,182,50,107,363,230,230,170,460,75,0
970,11/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,181,7,1283,1,182,50,107,363,170,160,100,330,75,0
312,11/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,118,17,930,1,172,33,127,290,110,150,110,260,45,0
630,11/1/2012 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,81,4,984,1,117,22,84,198,70,110,80,180,33,0
330,11/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,78,2,798,1,119,25,62,197,60,100,60,160,57,0
630,11/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,1,75,9,659,1,114,24,59,189,60,90,50,150,55,0
419,11/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,102,19,666,1,143,31,89,245,80,120,70,200,54,0
719,11/1/2012 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,88,10,561,1,112,29,70,200,70,90,60,160,42,0
641,11/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-13,596,1,13,3,-3,23,0,20,10,20,16,0
262,11/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,77,-9,557,1,103,25,51,180,70,100,60,170,52,0
563,11/1/2012 12:00:00 AM,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,1,15,-2,848,1,24,4,8,39,10,20,10,30,16,0
573,11/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,82,-2,601,1,102,31,38,184,80,100,40,180,64,0
262,11/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,94,-14,694,1,130,85,16,224,90,130,30,220,114,0
314,11/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,54,-29,885,1,78,15,51,132,60,100,80,160,27,0
920,11/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,75,-25,1063,1,89,23,45,164,90,110,70,200,44,0
712,11/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,228,16,1691,1,304,75,196,532,210,280,180,490,108,0
712,11/1/2012 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,113,7,803,1,165,36,107,278,100,150,100,250,58,0
712,11/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,211,19,1778,1,212,59,129,423,170,180,110,350,83,0
319,11/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,245,43,1784,1,300,93,173,545,200,250,130,450,127,0
720,12/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,86,-2,1003,1,124,24,88,210,80,120,90,200,36,0
630,12/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,127,-8,830,1,185,40,122,312,120,180,130,300,63,0
970,12/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,67,-33,677,1,101,22,47,168,80,130,80,210,54,0
630,12/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,250,-83,1820,1,251,70,157,501,320,320,240,640,94,0
719,12/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,123,4,959,1,179,34,134,302,120,170,130,290,45,0
847,12/1/2012 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,224,4,1191,1,310,73,194,534,220,300,190,520,116,0
970,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,54,-37,601,1,79,15,53,133,60,110,90,170,26,0
815,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,247,-104,1744,1,329,81,216,576,310,420,320,730,113,0
740,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,153,-53,1319,1,153,42,87,306,190,200,140,390,66,0
303,12/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,153,7,1319,1,153,42,87,306,140,140,80,280,66,0
309,12/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,123,3,959,1,179,34,133,302,110,170,130,280,46,0
630,12/1/2012 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,86,8,1003,1,124,24,88,210,80,110,80,190,36,0
513,12/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,88,2,817,1,133,29,72,221,70,110,70,180,61,0
740,12/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,134,31,690,1,186,41,121,320,110,150,90,260,65,0
719,12/1/2012 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,81,6,551,1,104,26,66,185,60,90,60,150,38,0
319,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-11,594,1,14,3,-1,24,0,20,10,20,15,0
715,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,83,-13,575,1,112,27,57,195,80,110,70,190,55,0
573,12/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,68,-14,619,1,85,25,26,153,60,90,40,150,59,0
715,12/1/2012 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,105,-10,716,1,145,95,20,250,100,140,30,240,125,0
314,12/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,50,-22,898,1,73,14,48,123,60,90,70,150,25,0
715,12/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,80,-30,1079,1,96,24,50,176,100,120,80,220,46,0
641,12/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,247,16,1744,1,329,81,216,576,230,300,200,530,113,0
319,12/1/2012 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,127,3,830,1,185,40,123,312,120,170,120,290,62,0
641,12/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,250,36,1820,1,251,70,156,501,210,200,120,410,95,0
641,12/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,294,46,1838,1,360,111,216,654,240,300,170,540,144,0
573,12/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,1,20,-6,218,1,25,7,-16,45,10,20,-10,30,41,0
719,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,108,22,971,1,157,30,172,282,100,160,150,260,41,0
815,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,122,11,789,1,176,39,171,318,110,190,160,300,61,0
970,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,72,-47,650,1,110,23,83,194,100,160,130,260,54,0
773,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,239,-79,1755,1,239,66,221,509,340,370,300,710,90,0
419,10/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,1,54,-52,404,1,66,20,18,128,70,100,70,170,54,0
719,10/1/2013 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,123,37,915,1,179,34,197,322,120,180,160,300,46,0
815,10/1/2013 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,154,18,1132,1,213,50,178,391,150,220,160,370,93,0
970,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,76,-53,580,1,111,21,117,199,100,180,170,280,32,0
312,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,257,-88,1662,1,341,84,332,637,370,520,420,890,117,0
513,10/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,161,-53,1267,1,161,45,137,343,230,240,190,470,69,0
720,10/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,161,27,1267,1,161,45,137,343,120,140,110,260,69,0
708,10/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,123,57,915,1,179,34,197,322,90,150,140,240,46,0
815,10/1/2013 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,108,52,971,1,157,30,172,282,80,130,120,210,41,0
419,10/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,82,36,788,1,123,27,96,218,50,90,60,140,58,0
419,10/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,91,33,656,1,127,28,113,232,50,100,80,150,51,0
970,10/1/2013 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,90,30,572,1,115,29,110,218,50,90,80,140,41,0
641,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-13,598,1,13,3,-3,25,0,10,10,10,15,0
920,10/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,86,-9,547,1,116,28,91,215,80,120,100,200,55,0
573,10/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,79,-18,593,1,98,30,52,189,70,100,70,170,63,0
414,10/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,96,-33,683,1,134,87,27,245,90,140,60,230,116,0
573,10/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,40,-37,881,1,59,11,53,106,50,90,90,140,23,0
262,10/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,80,-49,1055,1,94,24,71,185,110,140,120,250,46,0
319,10/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,257,122,1662,1,341,84,332,637,200,280,210,480,117,0
515,10/1/2013 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,122,39,789,1,176,39,169,318,90,150,130,240,62,0
417,10/1/2013 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,1,86,-49,1698,1,23,26,-39,116,60,20,10,80,49,0
515,10/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,239,111,1755,1,239,66,221,509,170,170,110,340,90,0
515,10/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,255,142,1756,1,312,96,272,604,170,230,130,400,129,0
